<PWAVE-TN336_BB7-07--639>
<PWAVE SAMPLE POINT>
Depth In Core=-63.90
Depth In Section=0.00
SBD=0.00
Core ID=TN336_BB7-07
Section Number=cal
Section Length=63.90
Comments=Core TN336_BB7-07 logged at 13:56:22 on 01-20-2016
TOT=97.29
TX Level (Volts)=164
P-Wave Amp Gain=270.22
Delay=80.00
Gate=52.00
Date=1/20/2016
Time=13:59:55
</PWAVE SAMPLE POINT>
<PWAVE DATA>
Time (탎),Voltage (mV)
105.52,-0.297
105.60,-0.159
105.68,-0.063
105.76,0.171
105.84,0.386
105.92,0.519
106.00,0.631
106.08,0.745
106.16,0.850
106.24,0.935
106.32,1.001
106.40,1.046
106.48,1.074
106.56,1.078
106.64,1.063
106.72,1.028
106.80,0.978
106.88,0.911
106.96,0.831
107.04,0.740
107.12,0.644
107.20,0.543
107.28,0.384
107.36,0.231
107.44,0.121
107.52,-0.013
107.60,-0.252
107.68,-0.452
107.76,-0.620
107.84,-0.768
107.92,-0.894
108.00,-1.001
108.08,-1.084
108.16,-1.143
108.24,-1.183
108.32,-1.195
108.40,-1.188
108.48,-1.156
108.56,-1.103
108.64,-1.029
108.72,-0.935
108.80,-0.821
108.88,-0.696
108.96,-0.555
109.04,-0.425
109.12,-0.280
109.20,-0.152
109.28,-0.056
109.36,0.176
109.44,0.385
109.52,0.519
109.60,0.633
109.68,0.752
109.76,0.863
109.84,0.957
109.92,1.033
110.00,1.090
110.08,1.127
110.16,1.140
110.24,1.134
110.32,1.109
110.40,1.065
110.48,1.001
110.56,0.926
110.64,0.834
110.72,0.732
110.80,0.626
110.88,0.507
110.96,0.320
111.04,0.178
111.12,0.073
111.20,-0.180
111.28,-0.408
111.36,-0.611
111.44,-0.797
111.52,-0.956
111.60,-1.093
111.68,-1.205
111.76,-1.302
111.84,-1.367
111.92,-1.408
112.00,-1.426
112.08,-1.424
112.16,-1.397
112.24,-1.349
112.32,-1.273
112.40,-1.174
112.48,-1.060
112.56,-0.927
112.64,-0.780
112.72,-0.626
112.80,-0.469
112.88,-0.315
112.96,-0.171
113.04,-0.068
113.12,0.155
113.20,0.387
113.28,0.525
113.36,0.646
113.44,0.771
113.52,0.888
113.60,0.986
113.68,1.067
113.76,1.126
113.84,1.169
113.92,1.187
114.00,1.188
114.08,1.171
114.16,1.134
114.24,1.084
114.32,1.015
114.40,0.939
114.48,0.846
114.56,0.746
114.64,0.644
114.72,0.537
114.80,0.378
114.88,0.229
114.96,0.121
115.04,-0.006
115.12,-0.237
115.20,-0.425
115.28,-0.577
115.36,-0.718
115.44,-0.832
115.52,-0.932
115.60,-1.010
115.68,-1.070
115.76,-1.111
115.84,-1.131
115.92,-1.132
116.00,-1.117
116.08,-1.082
116.16,-1.032
116.24,-0.967
116.32,-0.883
116.40,-0.790
116.48,-0.689
116.56,-0.575
116.64,-0.470
116.72,-0.355
116.80,-0.241
116.88,-0.141
116.96,-0.061
117.04,0.084
117.12,0.257
117.20,0.391
117.28,0.482
117.36,0.549
117.44,0.613
117.52,0.674
117.60,0.722
117.68,0.760
117.76,0.785
117.84,0.799
117.92,0.801
118.00,0.792
118.08,0.772
118.16,0.743
118.24,0.706
118.32,0.661
118.40,0.609
118.48,0.551
118.56,0.478
118.64,0.393
118.72,0.302
118.80,0.218
118.88,0.144
118.96,0.078
119.04,-0.011
119.12,-0.115
119.20,-0.211
119.28,-0.292
119.36,-0.362
119.44,-0.415
119.52,-0.458
119.60,-0.484
119.68,-0.505
119.76,-0.517
119.84,-0.520
119.92,-0.511
120.00,-0.497
120.08,-0.478
120.16,-0.452
120.24,-0.419
120.32,-0.377
120.40,-0.332
120.48,-0.286
120.56,-0.236
120.64,-0.189
120.72,-0.145
120.80,-0.099
120.88,-0.058
120.96,-0.005
121.04,0.041
121.12,0.084
121.20,0.124
121.28,0.153
121.36,0.176
121.44,0.191
121.52,0.198
121.60,0.201
121.68,0.196
121.76,0.189
121.84,0.174
121.92,0.155
122.00,0.132
122.08,0.106
122.16,0.078
122.24,0.050
122.32,0.019
122.40,-0.016
122.48,-0.057
122.56,-0.093
122.64,-0.128
122.72,-0.156
122.80,-0.180
122.88,-0.202
122.96,-0.217
123.04,-0.228
123.12,-0.233
123.20,-0.233
123.28,-0.229
123.36,-0.219
123.44,-0.206
123.52,-0.187
123.60,-0.164
123.68,-0.137
123.76,-0.105
123.84,-0.074
123.92,-0.042
124.00,0.005
124.08,0.043
124.16,0.092
124.24,0.142
124.32,0.184
124.40,0.228
124.48,0.267
124.56,0.302
124.64,0.333
124.72,0.359
124.80,0.381
124.88,0.396
124.96,0.406
125.04,0.410
125.12,0.410
125.20,0.404
125.28,0.392
125.36,0.375
125.44,0.352
125.52,0.322
125.60,0.291
125.68,0.256
125.76,0.216
125.84,0.179
125.92,0.137
126.00,0.095
126.08,0.054
126.16,0.009
126.24,-0.052
126.32,-0.105
126.40,-0.161
126.48,-0.210
126.56,-0.251
126.64,-0.293
126.72,-0.327
126.80,-0.358
126.88,-0.382
126.96,-0.400
127.04,-0.412
127.12,-0.420
127.20,-0.421
127.28,-0.415
127.36,-0.405
127.44,-0.388
127.52,-0.366
127.60,-0.340
127.68,-0.309
127.76,-0.275
127.84,-0.237
127.92,-0.201
128.00,-0.162
128.08,-0.120
128.16,-0.081
128.24,-0.041
128.32,0.013
128.40,0.060
128.48,0.114
128.56,0.164
128.64,0.206
128.72,0.247
128.80,0.282
128.88,0.313
128.96,0.339
129.04,0.358
129.12,0.374
129.20,0.383
129.28,0.388
129.36,0.387
129.44,0.382
129.52,0.372
129.60,0.357
129.68,0.337
129.76,0.314
129.84,0.286
129.92,0.257
130.00,0.224
130.08,0.193
130.16,0.159
130.24,0.124
130.32,0.090
130.40,0.053
130.48,0.019
130.56,-0.026
130.64,-0.068
