Geotek MSCL 7.9 - TN336_BB25-28.raw created at 18:40:05 on 1/23/2016.,,,,,,,,,,,Geotek MSCL 7.9 - TN336_BB25-28.out created at 18:40:45 on 1/23/2016.,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Core Depth,Section,Sect Depth,CTD ,Tr. Time ,PW Amp   ,A Gamma  ,Mag Sus  ,Temp     ,NC Res   ,,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,MS1,Imp,FP,RES
m,,cm,mm,µsec,,cps,SI x 10^-5,¡C,mV,,m,,cm,cm,,m/s,g/cc,SI x 10^-5,x 10^-8 (m^3/kg),,,Ohm.m
,,,,,,,,,,,,,,,,,,,,,,
1.241,2,31.89,0.94,91.89,0.0139,3901,33,19.82,425,,1.241,2,31.9,10.274,0.0139,1562.823,1.8572,31.5255,16.9749,2902.447,0.5179,0.7196
1.251,2,32.89,0.94,92.17,0.0109,3908,32,19.82,419,,1.251,2,32.9,10.274,0.0109,1556.195,1.8547,30.5702,16.4829,2886.211,0.5193,0.7307
1.261,2,33.89,0.95,92.09,0.011,3844,32,19.82,415.2,,1.261,2,33.9,10.275,0.011,1558.235,1.8778,30.5616,16.2756,2925.987,0.5059,0.7382
1.271,2,34.89,0.95,91.97,0.0103,3828,32,19.82,414.1,,1.271,2,34.9,10.275,0.0103,1561.076,1.8837,30.5616,16.2247,2940.525,0.5025,0.7403
1.281,2,35.89,1,91.61,0.0101,3742,31,19.82,413.4,,1.281,2,35.9,10.28,0.0101,1570.425,1.9149,29.5651,15.4391,3007.279,0.4844,0.7416
1.291,2,36.89,1,90.94,0.0063,3717,31,19.82,409.5,,1.291,2,36.9,10.28,0.0063,1586.665,1.9245,29.5651,15.3626,3053.51,0.4788,0.7494
1.301,2,37.89,1,90.5,0.0042,3709,32,19.83,403.2,,1.301,2,37.9,10.28,0.0042,1597.514,1.9276,30.5188,15.8329,3079.292,0.4771,0.7622
1.311,2,38.89,0.96,90.55,0.0067,3720,31,19.83,398,,1.311,2,38.9,10.276,0.0067,1595.652,1.9241,29.5983,15.3831,3070.169,0.4791,0.7731
1.321,2,39.89,0.96,91.21,0.0081,3740,32,19.83,392.7,,1.321,2,39.9,10.276,0.0081,1579.465,1.9165,30.5531,15.9425,3026.969,0.4835,0.7844
1.331,2,40.89,1,91.71,0.0086,3862,31,19.83,385.9,,1.331,2,40.9,10.28,0.0086,1568.029,1.8703,29.5651,15.8081,2932.609,0.5103,0.7996
